0,1,2
218,143,182
214,142,180
212,142,179
207,141,177
207,142,176
206,143,174
206,143,172
204,144,170
203,145,167
203,146,165
203,146,165
203,146,165
201,146,165
201,146,165
201,148,164
201,149,162
200,150,162
201,151,162
199,152,162
199,153,156
199,154,157
199,157,158
199,161,160
199,166,161
199,168,163
199,172,163
198,174,164
221,185,169
219,183,167
216,180,164
216,179,163
217,180,164
220,183,167
225,188,172
228,190,177
220,198,159
235,204,184
239,195,194
229,178,177
237,181,168
254,198,185
254,197,204
238,182,209
179,143,67
180,144,68
182,144,69
183,146,68
185,146,67
188,147,68
189,148,68
189,148,68
191,152,77
190,151,76
190,151,76
187,149,76
185,148,77
184,147,76
181,147,76
181,147,76
177,146,82
173,144,78
166,139,70
159,131,66
163,131,80
184,143,113
215,165,158
237,182,187
229,156,211
234,160,213
237,161,210
235,157,205
234,157,203
234,156,204
231,153,203
225,147,197
235,150,218
233,148,215
231,146,211
230,146,205
232,149,203
235,153,202
239,157,203
242,159,203
240,149,208
239,148,207
239,148,207
237,146,205
236,145,204
235,144,203
234,143,202
234,143,202
231,135,196
231,135,196
233,135,196
233,135,196
233,133,195
234,132,195
234,132,195
233,131,194
243,127,192
242,126,191
241,125,190
242,123,187
241,121,183
239,119,181
240,118,179
240,118,179
233,97,159
235,97,159
236,93,155
234,90,152
236,86,149
236,84,145
236,80,143
237,78,142
252,55,127
250,59,128
244,64,125
234,62,118
220,50,99
209,27,78
207,2,58
209,0,45
200,2,27
206,3,25
216,2,26
205,14,32
176,42,53
173,72,88
207,92,131
239,106,161
81,148,115
36,112,76
24,116,75
17,123,77
17,131,82
31,143,95
25,132,86
25,128,83
26,123,80
18,115,72
21,118,75
37,132,90
46,138,97
37,129,88
30,121,80
28,119,78
28,106,67
19,97,58
11,87,48
9,85,46
14,89,48
20,92,52
18,91,48
15,88,45
18,93,54
18,94,55
19,97,57
19,100,59
21,104,62
20,107,64
21,110,66
22,111,67
19,117,70
21,119,72
25,123,76
29,128,81
35,134,87
40,142,94
46,148,100
49,153,104
44,156,110
43,150,104
40,142,94
34,131,80
29,118,64
23,104,46
18,93,36
13,87,28
11,71,19
12,70,19
13,70,17
16,69,17
19,67,15
22,66,15
23,66,13
25,65,13
7,46,1
6,48,2
8,50,4
7,53,6
7,55,7
7,57,8
5,57,8
5,57,8
10,67,0
23,84,7
38,101,10
5,22,4
5,22,4
5,22,4
5,22,4
6,23,5
6,23,5
6,23,5
7,24,6
9,23,6
9,23,6
10,24,7
9,26,8
8,27,8
9,28,9
8,29,10
8,29,10
5,30,9
6,31,10
5,33,11
6,34,12
6,35,13
7,36,14
6,38,15
7,39,16
10,39,11
11,40,12
11,40,12
11,41,13
10,43,14
10,43,14
10,45,15
10,45,15
6,52,16
3,49,13
2,48,12
7,54,18
14,64,27
19,69,32
18,70,32
15,67,29
8,63,24
7,62,23
6,61,22
6,61,22
8,63,24
11,66,27
15,70,31
18,73,34
13,71,31
13,71,31
13,71,31
13,71,31
13,71,31
13,71,31
13,71,31
13,71,31
7,74,31
21,78,43
10,76,38
8,87,39
20,83,36
0,89,39
145,85,111
252,95,174
243,116,183
243,120,185
238,125,187
234,130,189
231,136,192
231,141,195
233,143,197
234,144,198
233,147,196
232,146,195
229,145,194
225,143,189
220,143,185
217,142,183
213,141,179
212,140,178
208,142,178
208,143,177
208,143,175
207,144,173
205,145,171
205,145,170
204,146,168
204,147,166
204,147,166
202,147,166
202,147,166
201,148,164
202,150,163
201,151,163
202,152,163
200,153,163
200,154,157
200,155,158
200,158,159
200,162,161
201,166,162
200,169,164
201,172,164
201,174,165
209,178,158
210,177,158
211,178,159
213,180,161
217,184,167
223,187,171
227,191,175
230,194,178
231,197,185
230,193,174
234,188,173
245,190,195
255,200,222
252,193,213
212,162,153
171,127,90
176,143,72
177,145,72
178,144,72
182,146,72
183,147,73
185,147,72
186,149,71
187,148,71
191,152,77
190,150,78
188,150,77
187,149,78
185,148,77
182,148,77
181,146,78
179,146,77
175,145,83
173,145,80
168,141,74
159,134,68
158,127,73
166,128,92
183,136,118
198,145,139
242,172,206
227,155,192
224,150,187
235,159,198
241,162,207
231,153,201
225,148,200
228,154,207
234,152,200
234,152,201
237,155,204
240,158,207
243,159,211
240,156,208
233,149,201
227,142,197
239,150,208
238,149,207
238,149,207
236,147,205
235,146,204
234,145,203
233,144,202
233,144,202
231,137,197
232,136,197
232,136,197
233,135,196
234,134,196
234,134,196
234,132,195
234,132,195
243,128,193
242,127,192
241,127,189
240,124,187
241,123,184
239,121,181
239,119,180
238,118,179
239,107,167
238,106,166
238,103,162
239,99,160
239,95,156
240,92,152
239,89,150
240,88,149
242,101,154
232,85,139
224,65,119
227,52,109
240,48,105
247,45,103
247,40,96
241,34,88
224,25,56
225,22,51
199,27,43
191,20,36
211,0,39
175,15,49
75,71,68
0,115,80
57,131,96
37,119,81
31,126,84
16,122,76
13,125,77
27,137,90
26,129,84
28,127,83
24,121,78
25,122,79
32,129,86
39,134,92
40,132,91
33,125,84
30,121,80
30,121,80
24,106,66
18,100,60
13,94,53
14,92,52
17,95,53
20,97,55
17,94,50
14,89,46
18,94,55
19,95,56
20,98,58
19,102,60
20,105,63
21,108,65
22,111,67
21,112,68
20,119,72
23,122,75
27,126,79
30,132,84
35,137,89
38,142,93
41,145,96
42,146,97
34,140,94
32,134,87
26,124,75
22,112,61
16,99,47
10,87,33
9,80,24
6,75,18
9,69,17
10,68,17
11,68,15
14,67,15
17,65,13
18,65,13
20,64,11
21,64,11
8,47,2
7,49,3
8,50,4
8,51,5
8,54,7
7,55,7
7,57,8
5,57,8
7,63,0
21,78,7
35,94,10
5,22,4
5,22,4
5,22,4
6,23,5
6,23,5
7,24,6
7,24,6
7,24,6
9,23,6
10,24,7
8,25,7
9,26,8
9,28,9
7,28,9
8,29,10
7,30,10
6,31,10
6,31,10
5,33,11
6,34,12
6,35,13
8,37,15
6,38,15
7,39,16
10,40,12
11,41,13
11,41,13
10,43,14
10,45,15
10,45,15
10,47,16
10,47,16
8,54,18
7,53,17
7,53,17
10,57,21
15,65,28
20,70,33
19,71,33
17,69,31
9,64,25
8,63,24
7,62,23
6,61,22
8,63,24
11,66,27
14,69,30
17,72,33
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
9,74,32
17,79,42
11,75,38
9,88,40
18,84,38
0,75,33
174,92,130
246,93,175
246,116,186
243,120,187
239,124,189
235,131,192
234,136,195
233,140,197
233,142,199
234,143,200
231,143,194
230,143,194
226,142,191
224,142,188
220,141,186
217,140,182
215,140,181
212,140,178
210,142,179
210,142,179
209,144,178
208,145,176
208,145,172
206,146,171
206,147,169
205,147,169
205,148,167
203,148,167
203,148,167
203,150,166
203,151,164
203,153,165
203,153,164
201,154,164
202,156,159
202,157,160
202,160,161
203,163,163
203,168,164
204,171,166
204,174,166
205,175,167
207,181,156
209,181,159
212,184,162
217,186,166
219,188,168
221,188,171
221,188,171
223,187,173
231,181,182
239,188,187
250,195,200
251,192,212
232,173,203
199,148,157
172,133,94
160,128,51
172,144,79
173,144,78
174,145,79
176,145,78
177,147,77
181,148,79
182,148,77
183,149,78
189,151,80
188,150,79
187,150,80
185,148,78
182,147,79
180,147,80
179,146,79
177,146,79
173,142,85
173,144,84
170,145,79
165,140,74
160,131,73
159,122,77
163,118,87
168,117,96
188,126,129
224,159,167
246,175,193
236,160,188
225,147,186
232,155,201
233,161,211
225,155,207
232,155,189
235,158,194
237,159,199
235,153,199
230,146,196
228,143,198
235,147,207
241,153,214
238,151,206
237,150,205
237,150,205
235,148,203
234,147,202
233,146,201
232,145,200
232,145,200
231,140,197
232,139,196
232,139,196
233,138,196
234,136,195
234,136,195
235,135,195
234,134,194
241,131,194
241,131,192
240,130,191
240,128,187
239,125,185
238,124,183
238,123,180
237,122,179
240,118,175
240,117,174
242,114,171
240,111,168
242,107,165
241,104,160
243,101,159
243,99,158
240,88,145
228,85,138
222,78,127
233,69,122
253,60,117
255,53,111
237,51,100
216,51,91
250,30,78
225,34,68
234,20,58
205,28,54
97,83,57
18,123,67
5,126,75
6,123,79
35,120,81
34,125,84
29,128,84
12,118,72
17,124,78
32,135,90
26,123,80
27,119,78
24,121,78
35,132,89
43,140,97
40,135,93
34,126,85
30,122,81
30,121,80
29,120,79
20,108,66
18,105,63
17,104,61
18,103,61
20,106,61
21,104,60
17,99,53
12,94,48
19,97,57
20,98,58
20,101,60
19,104,62
21,108,65
22,111,67
22,113,69
22,115,70
20,124,75
24,128,79
29,133,84
34,138,89
36,140,91
35,139,90
32,136,87
30,134,85
28,123,79
24,117,72
17,105,57
10,92,44
5,82,30
4,74,20
5,70,16
5,68,13
7,65,14
8,65,14
10,64,12
11,64,12
13,63,10
15,62,10
17,61,8
17,61,8
9,51,5
8,50,4
8,50,4
8,51,5
6,52,5
7,53,6
7,55,7
8,56,8
7,58,2
18,70,8
27,83,8
5,22,4
5,22,4
6,23,5
6,23,5
7,24,6
7,24,6
7,24,6
7,24,6
8,25,7
8,25,7
9,26,8
8,27,8
7,28,9
8,29,10
8,31,11
8,31,11
6,31,10
7,32,11
5,33,11
7,35,13
7,36,14
8,37,15
7,39,16
7,39,16
10,43,14
10,43,14
9,44,14
10,45,15
10,47,16
9,48,17
9,48,17
10,49,18
10,56,20
10,56,20
11,57,21
13,60,24
15,65,28
19,69,32
19,71,33
19,71,33
11,66,27
10,65,26
8,63,24
7,62,23
8,63,24
10,65,26
13,68,29
15,70,31
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
12,73,32
13,74,32
12,79,38
14,76,39
10,87,41
16,84,37
0,64,30
207,97,146
243,91,174
246,116,186
244,119,187
239,124,189
236,130,192
234,136,195
235,140,198
236,143,200
237,144,201
230,140,192
229,141,192
227,140,191
224,140,189
220,141,186
218,141,185
216,141,182
215,140,181
212,144,183
212,144,183
212,144,181
211,146,178
210,147,176
210,147,174
208,148,173
208,149,171
207,150,169
205,150,169
205,150,169
205,152,168
205,153,166
204,154,166
205,155,166
203,156,166
203,158,161
204,159,162
204,162,163
205,165,165
207,169,166
207,172,168
209,174,168
209,176,169
207,181,158
210,184,161
216,188,167
223,192,174
226,193,178
227,191,179
226,188,179
224,185,178
246,183,191
240,176,202
231,166,206
217,159,183
198,150,136
178,142,94
167,137,77
165,136,78
168,144,84
169,145,85
170,146,86
172,146,85
175,147,84
176,148,85
178,148,84
178,148,84
187,150,82
184,149,81
184,149,81
181,148,81
180,146,82
177,146,81
175,145,81
175,145,81
171,141,87
170,144,87
171,147,85
169,145,81
169,140,80
166,133,80
168,127,83
168,122,86
193,137,112
180,118,103
191,121,119
229,153,166
244,168,194
232,158,193
221,155,193
227,165,204
221,148,191
226,150,196
231,154,200
234,155,203
236,153,205
235,150,205
236,148,206
235,147,205
236,151,206
235,150,205
235,150,205
233,148,203
232,147,202
231,146,201
230,145,200
230,145,200
231,142,198
231,142,198
232,141,198
233,140,197
233,140,197
234,139,197
233,138,196
235,137,196
240,136,195
239,135,194
239,134,191
239,131,189
238,131,187
237,128,183
236,127,182
237,125,181
239,126,180
239,124,179
239,122,175
240,119,173
240,116,170
240,111,165
241,110,164
241,108,163
232,115,160
246,93,149
255,72,134
250,68,127
234,79,123
230,81,121
239,68,112
253,52,104
225,42,88
208,36,76
105,73,60
10,118,56
13,128,63
31,130,76
21,138,83
30,133,86
27,119,78
27,124,81
15,116,72
10,113,68
28,131,86
37,136,92
25,117,76
24,112,72
30,127,84
42,139,96
45,142,99
36,131,89
31,123,82
32,124,83
30,121,80
23,114,73
17,110,66
18,111,67
20,113,68
23,114,70
24,113,67
20,109,63
16,104,56
11,99,51
20,101,60
20,103,61
20,105,63
21,108,65
22,111,67
22,115,70
21,117,71
22,118,72
20,126,77
24,130,81
30,136,87
35,139,90
34,138,89
30,132,84
23,125,77
18,120,72
30,116,71
25,108,62
17,96,49
10,83,37
6,74,25
8,70,21
12,70,19
14,71,20
7,64,13
9,63,13
9,63,11
10,63,11
12,62,9
13,61,9
14,61,7
14,61,7
12,54,8
10,52,6
9,51,5
6,49,3
6,49,3
8,51,5
9,52,6
10,53,7
5,51,4
12,61,6
21,71,10
6,23,5
6,23,5
6,23,5
7,24,6
7,24,6
7,24,6
8,25,7
8,25,7
8,25,7
7,26,7
8,27,8
7,28,9
8,29,10
7,30,10
7,32,11
7,32,11
7,32,11
7,32,11
6,34,12
7,35,13
7,36,14
9,38,16
7,39,16
8,40,17
10,45,15
10,45,15
10,47,16
9,48,17
10,49,18
9,50,18
10,51,19
8,52,19
10,56,20
12,58,22
14,60,24
15,62,26
14,64,27
15,65,28
17,69,31
19,71,33
14,69,30
12,67,28
10,65,26
8,63,24
8,63,24
10,65,26
12,67,28
14,69,30
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
16,74,33
8,81,38
16,76,40
10,86,40
9,81,35
17,59,35
233,93,156
240,94,179
248,116,189
245,119,190
241,124,192
239,130,195
235,135,197
235,139,200
237,141,202
238,142,203
230,140,194
230,140,194
228,140,191
227,140,191
224,142,190
221,142,187
220,143,187
219,144,187
216,145,187
216,145,185
214,146,183
214,147,182
213,148,180
212,149,176
212,150,175
212,150,175
209,152,171
207,152,171
207,152,171
207,154,170
207,155,168
206,156,168
207,157,168
205,158,168
204,162,164
205,163,165
206,164,165
209,167,168
210,170,168
213,173,171
213,176,170
214,177,171
210,178,165
213,181,168
222,185,176
228,189,184
234,190,189
234,188,191
234,185,191
234,183,192
239,167,204
232,164,201
217,155,178
193,145,131
177,142,88
170,144,70
167,143,81
167,140,97
165,144,89
166,143,89
167,145,88
170,145,89
171,146,89
174,148,89
177,148,90
177,148,90
183,149,85
183,149,85
182,148,85
179,148,84
176,146,84
175,145,85
173,144,84
173,144,84
172,145,92
170,143,88
168,143,86
168,144,84
169,143,84
172,139,85
176,136,87
175,132,87
175,123,83
188,129,99
188,119,104
182,106,108
199,123,135
228,160,175
230,172,186
209,157,169
240,173,226
229,160,214
218,148,200
222,148,199
233,157,206
242,163,210
241,159,207
235,153,199
235,152,204
234,151,203
234,151,203
232,149,201
231,148,200
230,147,199
229,146,198
229,146,198
232,145,198
232,145,198
233,144,198
232,143,197
233,143,197
235,142,197
234,141,196
234,141,196
238,141,195
238,139,194
237,138,193
237,137,191
235,135,187
236,133,186
235,131,182
235,131,182
234,130,181
235,128,180
236,125,176
235,122,174
237,119,171
236,115,166
237,113,165
238,111,164
231,114,159
227,104,150
233,91,139
251,84,138
255,83,136
250,80,127
212,73,106
178,66,88
98,89,82
23,116,72
3,114,61
17,109,60
0,129,64
8,134,73
44,115,75
52,108,73
22,121,77
21,120,76
9,110,66
16,117,73
34,133,89
31,126,84
24,115,74
30,118,78
37,134,91
41,138,95
37,134,91
30,125,83
31,123,82
35,127,86
29,120,79
15,106,65
16,113,68
20,115,71
23,119,73
26,119,74
23,116,69
19,111,64
17,106,58
15,104,56
22,105,63
21,106,64
22,109,66
23,112,68
22,115,70
23,119,73
23,121,74
24,122,75
21,127,78
24,130,81
30,134,85
32,134,86
31,130,83
25,123,76
17,115,68
12,108,62
28,105,59
23,99,53
16,88,42
10,78,31
8,71,24
11,69,21
17,71,22
19,73,23
10,62,13
10,62,13
10,63,11
12,62,11
12,62,9
12,62,9
13,62,7
13,62,7
14,57,11
12,55,9
8,51,5
6,48,2
5,47,1
7,49,3
9,51,5
11,53,7
7,48,4
11,53,7
15,59,8
6,23,5
6,23,5
7,24,6
7,24,6
8,25,7
8,25,7
8,25,7
8,25,7
8,27,8
8,27,8
7,28,9
7,28,9
7,30,10
7,32,11
7,32,11
8,33,12
7,32,11
8,33,12
6,34,12
8,36,14
8,37,15
9,38,16
8,40,17
8,40,17
10,47,16
9,48,17
9,48,17
9,50,18
8,52,19
9,53,20
8,53,20
9,54,21
9,55,19
12,58,22
15,61,25
15,62,26
11,61,24
11,61,24
13,65,27
17,69,31
16,71,32
14,69,30
11,66,27
9,64,25
8,63,24
9,64,25
11,66,27
13,68,29
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
12,74,33
16,73,30
6,83,39
20,77,42
8,84,38
3,76,31
40,60,48
250,82,157
243,99,187
250,115,191
246,118,192
243,123,194
239,130,197
237,135,200
238,139,203
238,142,205
239,143,206
233,140,197
231,141,195
231,142,196
230,143,194
228,144,194
227,145,193
225,146,191
224,147,191
218,145,188
217,146,188
217,146,186
215,147,184
215,148,181
214,149,179
213,150,177
213,150,177
210,153,172
209,154,173
209,154,173
208,155,171
209,157,170
208,158,170
208,158,169
207,160,170
206,164,166
207,165,167
209,167,168
211,169,170
213,172,170
216,175,173
217,176,172
218,177,173
230,186,187
230,185,188
232,182,191
232,178,192
231,172,192
230,166,192
227,161,189
227,158,189
227,153,214
220,157,176
199,155,120
174,143,79
158,132,71
157,134,82
163,142,89
168,147,90
164,143,90
166,143,91
167,144,92
170,145,91
171,146,90
173,146,91
176,147,91
177,148,92
180,148,87
180,148,87
178,148,86
177,147,87
174,145,87
171,145,86
170,144,87
170,144,87
174,147,94
168,143,89
162,139,85
160,137,83
164,139,85
168,136,85
170,132,83
171,129,81
175,126,85
176,117,85
187,119,100
202,125,117
191,118,112
174,112,101
185,137,115
213,176,149
226,173,199
227,173,199
228,169,197
225,164,195
225,158,193
229,157,195
236,161,200
241,164,206
233,153,204
232,152,203
232,152,203
230,150,201
229,149,200
228,148,199
227,147,198
227,147,198
232,148,200
232,148,200
232,148,200
233,146,199
234,145,199
233,144,198
234,144,198
234,144,198
237,144,197
237,144,197
237,143,195
235,141,191
235,138,189
235,137,186
234,136,185
233,135,182
232,132,182
233,131,181
235,129,178
235,124,175
235,121,172
236,118,168
236,115,166
236,114,165
238,91,146
240,104,154
247,111,157
248,102,149
224,85,124
162,77,96
83,87,72
23,101,59
0,130,69
19,109,71
17,118,74
3,135,78
35,126,83
42,125,83
13,132,78
5,130,74
18,117,73
21,120,76
16,115,71
26,125,81
29,126,83
18,113,71
26,121,79
39,131,90
39,136,93
35,132,89
29,126,83
26,121,79
31,123,82
32,124,83
26,117,76
15,106,65
17,114,69
22,117,73
25,121,75
25,118,73
20,113,66
17,109,62
19,108,60
20,109,61
22,109,66
22,109,66
23,112,68
23,116,71
23,119,73
24,122,75
25,124,77
24,126,78
23,125,77
24,126,78
27,126,79
27,125,78
26,119,74
20,111,67
15,104,60
12,99,56
17,91,42
14,86,38
10,80,30
7,73,25
6,68,19
9,67,19
14,68,19
17,69,21
13,63,14
13,63,14
13,63,12
13,63,12
13,63,10
13,63,10
13,64,8
13,64,8
17,60,14
14,57,11
8,51,5
5,47,1
6,45,0
7,46,1
12,49,5
14,51,7
10,47,4
11,50,6
13,52,7
7,24,6
7,24,6
7,24,6
7,24,6
8,25,7
8,25,7
9,26,8
9,26,8
8,27,8
6,27,8
7,28,9
7,30,10
6,31,10
7,32,11
6,34,12
6,34,12
7,32,11
8,33,12
7,35,13
8,36,14
8,37,15
9,38,16
8,40,17
9,41,18
9,48,17
9,50,18
9,50,18
8,52,19
8,53,20
9,54,21
8,55,21
9,56,22
6,52,16
11,57,21
15,61,25
13,60,24
7,57,20
6,56,19
9,61,23
14,66,28
18,73,34
15,70,31
12,67,28
9,64,25
8,63,24
9,64,25
11,66,27
12,67,28
10,75,33
10,75,33
10,75,33
10,75,33
10,75,33
10,75,33
10,75,33
10,75,33
16,71,29
6,85,38
21,78,43
6,81,38
0,71,28
62,64,59
255,68,154
247,107,196
250,115,191
249,119,193
244,124,195
240,129,197
237,135,200
238,139,203
240,141,205
241,142,206
236,143,200
236,143,200
234,144,198
234,145,199
232,148,198
232,150,198
230,151,198
230,151,198
220,147,192
220,147,190
219,148,188
219,149,186
217,150,185
216,151,183
216,151,181
216,152,179
212,155,174
210,155,174
210,155,174
210,157,173
210,158,171
209,159,171
210,160,171
208,161,171
208,166,168
209,167,169
210,168,169
213,171,172
217,173,172
219,175,174
221,177,174
222,178,175
235,178,197
233,174,196
231,167,193
228,158,192
227,152,191
225,146,191
226,142,192
228,141,194
227,165,186
188,138,127
153,120,69
150,126,62
162,143,85
167,149,99
163,143,90
156,138,74
165,142,90
167,141,90
168,142,91
170,143,90
172,145,90
175,145,91
176,147,91
177,146,91
178,148,88
178,148,88
176,147,89
175,146,90
172,146,89
170,145,89
169,144,88
168,143,89
169,144,90
165,140,86
160,137,85
161,138,88
167,140,93
171,138,93
169,132,88
166,124,82
173,123,90
185,125,99
189,118,100
187,109,96
192,119,100
197,139,102
183,144,89
162,135,68
169,136,95
191,155,121
216,175,153
229,182,176
227,171,184
221,158,185
221,153,194
225,153,201
232,154,202
231,153,201
231,153,201
229,151,199
228,150,198
227,149,197
226,148,196
226,148,196
232,150,199
232,150,199
232,150,199
233,149,199
234,147,198
234,147,198
234,146,197
234,146,197
236,148,198
235,147,197
235,145,196
234,145,193
234,142,189
234,141,188
232,139,184
232,139,184
236,136,186
237,135,185
236,132,181
237,129,179
237,125,175
238,122,171
239,118,169
238,117,168
220,124,162
238,108,156
227,91,137
162,90,112
68,103,83
3,117,68
0,125,68
15,126,73
16,107,66
9,121,75
35,119,83
51,115,88
18,130,84
0,133,78
0,124,72
0,120,69
21,118,75
25,122,79
21,116,74
28,123,81
22,117,75
18,115,72
37,136,92
37,136,92
34,131,88
28,125,82
25,122,79
26,121,79
27,119,78
22,114,73
20,111,70
21,112,71
20,115,71
25,118,74
26,119,74
22,113,69
16,108,61
16,105,59
19,108,60
25,113,65
23,112,68
24,113,69
23,114,70
25,118,73
24,122,75
25,124,77
25,127,79
25,129,80
23,122,75
23,121,74
22,118,72
21,112,68
20,107,64
16,101,59
15,96,55
13,94,53
9,81,31
10,80,30
9,77,26
10,74,24
9,71,22
11,69,21
12,68,19
14,68,19
17,65,17
17,65,17
16,66,15
16,66,15
16,66,13
14,67,13
14,67,11
14,67,11
18,64,17
15,58,12
9,52,6
4,46,0
4,43,0
7,44,0
12,48,4
17,50,7
12,48,4
12,47,5
10,47,4
7,24,6
7,24,6
7,24,6
8,25,7
8,25,7
8,25,7
9,26,8
9,26,8
6,27,8
6,27,8
7,28,9
7,30,10
7,32,11
7,32,11
6,34,12
6,34,12
8,33,12
8,33,12
7,35,13
8,36,14
8,37,15
9,38,16
8,40,17
9,41,18
9,50,18
9,50,18
8,52,19
9,53,20
8,53,20
8,55,21
9,56,22
9,56,22
4,50,14
10,56,20
14,60,24
12,59,23
5,55,18
3,53,16
7,59,21
12,64,26
18,73,34
16,71,32
13,68,29
10,65,26
8,63,24
9,64,25
10,65,26
11,66,27
11,76,34
11,76,34
11,76,34
11,76,34
11,76,34
11,76,34
11,76,34
11,76,34
18,71,27
5,87,39
23,79,44
7,80,37
0,68,25
74,69,66
255,58,148
250,111,202
251,116,192
249,119,193
244,124,195
241,130,198
237,135,200
239,139,203
240,141,205
241,142,206
238,143,201
238,145,202
236,145,202
236,147,201
236,149,200
234,152,201
233,154,201
233,154,201
220,147,192
220,147,192
220,147,190
219,149,186
217,150,185
217,150,183
216,151,181
216,152,179
213,156,175
211,156,175
211,156,175
210,157,173
211,159,172
210,160,172
210,160,171
209,162,172
208,168,169
210,168,170
211,169,170
214,172,173
218,174,173
221,175,175
223,178,175
224,179,176
213,148,178
212,145,178
214,142,180
219,140,185
225,141,193
235,144,203
244,148,212
250,151,218
185,141,94
163,122,90
154,119,97
160,138,101
160,146,85
150,138,64
154,139,74
171,151,100
167,141,90
167,141,90
169,142,89
170,143,90
174,144,90
176,145,90
177,146,91
178,145,91
178,147,90
177,148,90
176,147,91
173,147,90
170,145,89
169,144,90
166,143,89
166,143,89
164,139,83
160,137,85
160,138,88
166,144,97
176,149,106
179,147,106
175,137,98
170,128,88
176,126,99
177,119,99
185,113,99
193,116,100
192,121,93
182,129,77
175,142,65
173,152,61
168,150,52
161,139,53
159,129,65
171,133,96
195,146,141
218,160,182
231,166,209
235,166,221
231,155,202
230,154,201
230,154,201
228,152,199
227,151,198
226,150,197
225,149,196
225,149,196
231,152,200
231,152,200
233,151,200
232,150,199
233,149,199
235,148,199
234,147,198
235,147,198
236,150,199
235,149,198
235,147,195
234,146,194
233,144,190
233,142,186
232,141,185
232,141,185
239,139,189
240,138,188
240,136,185
240,132,182
241,129,179
242,126,175
243,122,173
